SubjectID,pt_cond,emot_cond,exper,mainfeel_1,mainfeel_2,mainfeel_3,main_expl,mainfeel_prob,mainfeel_prob_comment,happy,shocked,hopeful,angry,compass,interest,disgust,mad,curious,afraid,grateful,proud,surprise,amused,down,worried,frustrated,sad,embarrass,guilt,selfanger,symp,melfeel_1,melfeel_2,melfeel_3,melexpl,mhappy,mshocked,mhope,mangry,mselfanger,minterest,mdisgust,mmad,mcurious,mafraid,mgrateful,mproud,msurprise,mamused,mdown,mworried,mfrustrate,msad,membarrass,mguilty,pleas,selfag,targag,otherag,sitag,mixag,selfpow,targpow,othpow,noonepow,sitcont,immoral,m_pleas,m_selfag,m_otherag,m_sitag,m_mixag,m_selfpow,m_otherpow,m_noonepow,m_sitpow,m_immoral,iri_1,iri_2,iri_3,iri_4,iri_5,iri_6,iri_10,iri_11,iri_15,iri_29,iri_30,iri_32,iri_33,iri_34,iri2_19,iri2_22,iri2_23,iri2_24,iri2_25,iri2_28,iri2_35,iri2_36,iri2_37,iri2_38,iri2_39,iri2_40,iri2_41,iri2_42,ssc,ideol,age,female,black,asian,latino,white,other,mideast,natam,pacisl,mom_ed,dad_ed,expcomment,language,inattentionORsuspicion,minorproblem
702,2,2,Curtis,Honest,Insightful,Engaged,,0,,2,1,2,1,2,2,1,1,3,1,3,1,1,3,1,1,1,1,1,1,1,4,Anger,Frustration,Confusion,,1,1,1,4,2,1,3,3,1,1,1,1,1,1,4,1,4,3,3,1,1,1,2,4,2,4,1,3,5,1,2,2,3,2,5,3,4,2,5,2,4,3,3,4,1,2,3,3,4,2,3,2,4,3,4,2,2,4,4,5,4,5,2,4,2,2,4,2,3,2,19,6,21,0,1,0,0,0,0,0,0,0,3,3,"Subject was in a similar study about two years ago where he followed the same format; however; there was no deception in that study. Subject stated that subject thought that the purpose of the study was to show ""empathy"" for another.  ",0,0,0
715,1,1,Curtis,,,,It was an unfortunate event; so I know intellectually to feel bad for her; but I think it's funny- maybe tragically- that the replaced car part was defective. But overall I don't feel any different before or after the letter. ,0,,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,,,,She was angry and frustrated about the car breaking down and probably regretful about missing her friend's bachelorette party.,1,3,1,5,4,1,1,5,1,1,1,1,4,1,4,4,5,4,1,2,4,1,1,1,5,2,1,1,1,4,4,1,5,3,2,2,2,2,2,4,4,1,4,4,2,2,4,3,4,3,3,2,4,4,3,2,4,2,4,4,4,2,1,3,2,3,4,3,4,3,21,6,21,1,0,0,0,1,0,0,0,0,8,3,"To remain objective subject said that it was easy because ""the writing wasn't emotional"" and ""I thought the car breaking down was funny so; that allowed me to distance myself more"". ",0,0,0
1442,3,1,Sophie,sympathetic,sad,melancholy,,0,,1,3,1,1,2,2,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,4,upset,frustrated,sad,,1,2,1,3,1,1,1,3,1,1,1,1,1,1,5,1,4,5,1,1,4,1,1,1,5,4,1,1,2,4,4,1,5,2,3,4,5,1,2,4,4,1,4,4,3,1,5,3,4,2,3,1,3,4,4,1,4,3,5,3,4,3,4,2,1,4,4,2,4,3,22,4,21,1,0,1,0,0,0,0,0,0,3,8,,0,0,0
1402,3,1,Sophie,empathy,regret for her,how much i love my best friend,,0,,2,2,1,1,5,3,1,1,2,1,3,1,3,2,2,1,2,2,1,1,1,5,sadness,frustration,exhaustion,,1,4,1,3,2,2,1,3,1,2,1,2,4,1,5,3,5,5,1,1,4,1,1,2,4,3,1,1,2,3,3,1,5,1,2,3,3,2,2,2,2,2,4,4,1,3,3,2,5,2,2,3,4,4,5,4,2,5,5,4,4,4,3,2,2,5,3,1,4,1,19,6,21,1,0,0,0,1,0,0,0,0,4,8,,0,0,0
731,3,1,Curtis,Empathy,Sad,Caring,I feel bad for what she had to go through. She was excited for the trip and the party; both firsts; but couldn't go to either of them because of car troubles. Your best friend getting married is a one time thing (hopefully) and I really wish she could have been at the party for her friend. Especially since she planned the whole thing.,0,,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,4,Upset,Sad,Brokenhearted,She's was crying for a few days after and even teared up while writing the letter. She's terribly upset and can't believe she missed it.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,5,1,1,4,1,2,2,5,5,1,2,2,4,4,1,5,1,3,4,4,1,2,3,3,1,2,4,2,2,3,1,4,2,2,2,4,5,4,2,2,3,4,4,4,4,2,2,2,5,2,1,5,1,19,6,21,0,0,0,0,1,0,0,0,0,3,2,,0,0,0
219,2,2,Blake,disappointed,sad,mad,I am sad for Melissa,0,,1,3,2,5,4,2,5,5,1,4,2,1,1,1,5,4,4,5,1,3,2,5,Mad,disappointed,guilty,The writer is mad at her friend and feels guilty for missing the party,1,4,5,5,2,1,5,5,1,5,1,1,1,1,5,5,5,5,4,5,4,3,2,5,2,2,2,1,5,1,3,4,4,4,4,4,4,2,4,4,1,5,5,5,1,1,5,3,5,5,1,2,5,2,3,5,2,4,5,5,5,4,1,5,1,3,5,1,5,5,20,2,22,0,0,0,0,0,1,0,0,0,7,8,,0,0,0
247,1,2,Blake,Annoyed,Nonchalant,,I feel annoyed on the writer's behalf but since it does not affect me; I do not have any strong emotions towards it.,0,,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,Frustration,Anger,Spite,,1,2,1,5,2,1,3,5,1,1,1,1,1,1,2,2,4,2,2,1,4,1,2,3,3,5,1,2,4,1,1,2,2,4,1,2,2,4,2,2,2,2,3,5,2,3,2,4,4,4,1,1,3,3,4,3,2,2,5,2,3,2,5,2,2,5,3,2,4,1,20,5,22,1,0,1,0,0,0,0,0,0,7,8,,0,0,0
306,1,1,Jacob,Tired,Empathetic,Stiff,Was told to remain objective. So whether I feel happy or sad is irrelevant. ,0,,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,Distraught,Frustrated,Upset,,1,2,1,5,3,1,1,4,1,1,1,1,3,1,5,4,5,5,1,4,3,1,3,3,2,4,1,3,3,2,2,1,3,3,3,3,3,2,4,2,2,1,3,3,3,1,1,3,5,2,2,4,4,3,2,5,2,4,3,3,3,2,1,1,1,3,1,1,1,1,20,6,22,0,0,0,0,1,0,0,0,0,8,8,Thought the purpose of the study was to read the other participant's emotions. / Could successfully recall the letter's content. / Thought being asked to remain objective was a little strange.,0,0,0
406,2,2,Sophie,Annoyed,Sympathetic,A Little Angry,The letter explains a situation where the person was lied to and it prevented her from going somewhere important with her best friend. This letter made me annoyed and a little angry that someone would lie like that. This letter also made me sympathetic towards the writer.,0,,1,2,2,3,5,1,3,4,1,1,2,1,2,1,2,1,4,2,1,1,1,5,Fuming/Angry,Cheated/Lied to,Dissapointed,,1,2,1,5,1,1,4,5,1,1,1,1,2,1,4,1,5,4,1,1,2,1,2,5,3,4,1,3,5,1,2,3,5,2,5,2,4,NA,5,1,1,5,4,4,2,1,3,3,4,4,2,2,4,4,3,4,2,3,4,3,4,3,3,4,2,3,4,2,4,2,20,4,22,0,0,1,0,0,0,0,0,0,3,7,Subject remembered the way he was told to read the letter and said he did it well.,0,0,0
409,2,1,Sophie,upset ,sorry ,sad ,I feel so sorry that this happened to this participant. When I first read the letter; I thought that would be an exciting story because she wanted to visit New York with her friends and she was actually going to her best friend's wedding. But there was something wrong with their car and they just couldn't make it to NY. She missed the trip and her best friend's wedding. It's just so sad... ,0,,1,4,2,2,5,3,1,1,2,2,2,2,4,1,3,3,3,4,2,2,1,5,upset,sad,disappointed ,I guess she's extremely sad and upset about what happened to her. She mentioned she was trying for days about didn't make it to NY and her best friend's wedding. She was actually very sad and almost cried while she was writing the letter :(,1,4,1,2,3,1,1,2,1,2,1,1,2,1,5,3,4,5,2,4,5,1,1,2,4,3,1,1,2,3,4,1,5,2,2,4,3,1,1,4,4,2,2,4,2,5,5,2,4,2,1,1,3,3,4,1,3,3,4,4,4,3,3,4,1,3,4,3,4,3,20,5,22,1,0,1,0,0,0,0,0,0,7,7,Subject correctly remembered how I asked her to read the study and said she did it well.,0,0,0
427,1,1,Sophie,pity,annoyed,exhaustion,I feel bad that she couldn't take the trip she had planned; and I was a little annoyed with her friend whose car broke down. And honestly; I got very little sleep last night and I'm mainly having trouble thinking about anything that isn't sleeping,0,,1,1,3,1,4,2,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,4,sadness,frustration,regret,,1,2,2,1,1,3,1,1,1,1,2,1,2,1,5,3,3,5,1,1,4,1,2,3,4,5,1,3,1,1,2,1,5,1,1,4,4,1,1,2,2,1,2,3,2,2,3,2,4,2,2,3,4,2,5,3,3,4,3,4,3,4,2,3,2,4,3,2,3,2,22,7,22,1,0,0,0,1,0,0,0,0,7,7,Subject said she had a hard time remaining objective because of how upset Melissa seemed at the end.,0,0,0
440,1,1,Sophie,confused,a little sad,,The writer of the letter had a long story; but ended with a negative experience. ,0,,3,2,1,1,3,2,1,1,3,1,2,1,1,2,1,1,1,3,2,1,1,3,very upset,,,,1,4,1,4,3,4,2,4,1,2,1,1,3,1,4,4,4,4,2,4,4,1,2,3,2,4,1,2,3,1,1,1,5,3,3,2,2,1,1,4,4,2,4,4,1,3,3,4,5,4,2,3,4,4,4,3,4,4,4,5,4,5,4,2,2,4,2,3,2,3,21,7,22,1,0,0,0,1,0,0,0,0,7,7,,0,0,0
452,2,2,Sophie,sad,hopeless,annoyed,She just missed her best friend's bachelorette party. I would feel bad that I did this to my friend and also annoyed that my friend wasn't responsible enough to fix his car .,0,,1,4,1,4,1,2,3,5,1,1,1,1,2,1,4,5,5,5,NA,4,1,5,fuming with anger,shocked ,upset ,,1,5,1,5,2,1,4,5,1,1,1,1,5,1,5,4,5,5,1,3,5,1,2,5,1,3,3,3,3,2,1,2,5,3,5,1,4,3,4,1,1,5,3,4,2,3,4,5,3,4,1,1,4,2,5,1,3,1,5,1,3,1,1,4,1,3,4,2,3,1,18,5,22,1,0,0,0,1,0,0,0,0,8,8,,0,0,0
455,2,2,Sophie,sympathetic,upset,disappointed,I feel really sorry for Melissa because she couldn't go on the road trip. I also feel really upset that her friend blatantly lied to her and might have even put their lives in danger; had the car broken down in a dangerous situation. ,0,,1,2,1,2,4,2,2,3,2,1,1,1,2,1,2,3,4,3,1,1,1,5,Disappointment,Upset,Annoyed,,1,3,1,3,2,1,3,4,1,2,1,1,2,1,2,2,4,3,2,1,4,1,1,5,1,2,1,2,5,1,1,4,5,1,5,1,2,2,5,1,1,5,5,5,1,1,1,5,5,5,1,2,4,1,5,1,5,4,5,5,5,4,4,3,2,3,3,4,4,5,18,4,22,1,0,1,0,0,0,0,0,0,7,7,Subject thought it was odd that we didn't specify an emotion for her to write a letter about.  She thought there was more to the study than met the eye but didn't know what.  She also said she was able to sympathize with Melissa and could explain the plot of the letter.,0,0,0
461,2,1,Sophie,Sad,Sympathetic,Pity,The participant missed her best friend's bachelorette party due to a car breaking down on the way to NYC. At the point of writing this letter; she was still upset. It is so unfortunate; especially she really wanted to go and tried her best.,0,,1,1,2,2,4,1,1,2,1,1,1,1,1,1,2,1,2,4,1,1,1,5,Upset,Mad,Disappointed,This was her 10 years best friend's bachelorette party that she had missed; and she was the maid of honor. There was nothing she could do to get to the party.,1,1,1,4,2,1,1,3,1,1,1,1,1,1,5,2,4,5,1,3,4,1,1,2,4,3,1,1,2,3,4,1,5,1,2,3,4,1,1,3,4,1,3,4,4,2,5,4,5,3,2,1,3,3,3,1,3,2,5,3,4,2,2,4,1,4,5,2,4,2,20,3,22,1,0,1,0,0,0,0,0,0,2,7,,0,0,0
504,2,2,Xinhao,Sympathetic,,,It seems like the person who wrote the letter was really disappointed about the situation and I can understand why.  She was probably extremely excited about her trip; and to be unable to go because she was let down by someone she thought she could trust would understandably cause her to upset and angry.,0,,1,2,1,1,3,NA,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,4,Elated,Disappointed/Sad,Angry,The letter writer went from being excited and happy about being the Maid of Honor for her best friend and planning the bride-to-be's bachelorette party to disappointed; sad; and let down when she was unable to go because of car troubles; to angry at her friend for lying to her.,4,3,1,5,1,1,1,5,1,1,1,4,3,1,5,1,3,5,2,1,3,1,1,5,1,1,1,3,4,1,2,3,3,3,2,2,3,2,3,1,3,2,4,3,2,2,3,2,3,1,2,2,5,3,4,3,3,3,3,4,5,3,3,3,2,4,3,1,2,1,22,5,22,0,0,0,0,1,0,0,0,0,8,8,The participant recalled the letter in detail; and he did not find anything confusing or odd about the study. ,0,0,0
1439,3,1,Sophie,sympathetic,sad,,I feel bad that melisa wasn't able to make it to her friends party. That is a really unfortunate situation and wish that hadn't happened,0,,2,1,2,1,4,2,1,1,2,1,1,1,2,1,2,2,3,3,1,2,2,4,sad,depressed,upset,,1,2,1,3,2,1,2,4,1,1,1,1,1,1,5,3,4,5,2,2,2,1,1,4,5,4,1,2,4,2,2,4,4,2,4,4,4,2,4,2,2,2,3,4,2,1,4,2,4,4,1,2,4,3,2,2,2,3,5,4,5,3,2,2,1,4,4,2,4,2,21,3,22,1,0,1,0,0,0,0,0,0,8,8,,0,0,0
1438,3,1,Sophie,disinterest ,annoyance,apathy,I didn't feel like I could relate to the writer's experience; and; moreover; thought the issue discussed by the writer; and her response to the issue; was somewhat childish.,0,,1,1,1,2,1,1,1,3,1,1,1,1,1,3,1,1,4,1,1,1,1,1,dissapointment,sadness,frustration ,,1,1,1,2,3,1,1,2,1,1,1,1,1,1,5,2,5,5,1,2,3,1,3,3,3,4,1,2,3,1,1,1,4,1,2,4,3,1,2,2,1,1,4,5,3,5,4,2,4,3,3,3,4,4,4,2,2,4,3,4,2,4,3,3,3,4,3,2,3,2,16,7,22,1,0,0,0,1,0,0,0,0,4,7,,0,0,0
1440,3,2,Sophie,sympathetic,,,I would be upset too if this had happened to me! Definitely feel bad for this participant,0,,1,3,1,1,3,3,1,1,3,1,1,1,2,1,1,1,1,3,1,1,1,5,angry,upset,,She is upset that her friend would lie to her; thus causing her to miss a very important event,1,4,1,5,1,1,4,5,1,1,1,1,4,1,4,1,5,4,2,3,2,1,1,4,2,3,1,2,5,2,2,3,5,1,5,2,2,2,4,1,1,5,5,5,1,3,3,2,4,3,2,3,5,3,4,3,2,4,5,4,5,3,3,3,2,4,4,1,4,3,20,5,22,1,0,0,0,1,0,1,0,0,3,8,,0,0,0
747,3,1,Curtis,Sympathy,Sadness,Anger,That sucks.  Just a slew of bad luck; and she missed out on her best friend's bachelorette party.  That's a one time thing...,0,,1,4,1,4,4,4,1,4,1,1,1,1,3,1,3,4,4,4,1,1,1,5,Sadness,Anger,maybe a little guilt,If I was in that position; I'd probably feel guilty about missing the party; even if it wasn't really my fault.  It's her best friend and she likely feels like she let her down.,1,5,1,5,3,1,3,5,1,1,1,1,4,1,5,3,5,5,1,3,4,1,3,3,5,5,1,1,3,3,3,1,4,2,3,3,4,2,3,4,4,1,5,5,1,1,4,4,4,4,2,3,5,2,5,2,3,3,5,5,4,5,1,3,1,3,2,2,4,2,18,6,22,0,0,1,0,0,0,0,0,0,7,7,,0,0,0
495,3,1,Sophie,sympathy,sadness,,,0,,2,3,3,2,4,2,3,2,3,1,3,2,3,2,2,2,2,3,2,1,1,5,excitement,suspense,sadness,,3,5,4,4,3,2,3,4,1,2,2,1,5,1,5,3,4,5,1,3,4,1,2,5,2,3,2,3,4,2,2,2,5,3,5,3,3,3,4,2,2,3,5,3,2,4,3,1,4,2,3,2,4,5,3,4,1,4,3,3,2,3,4,4,3,5,5,1,4,1,19,4,22,0,0,0,0,1,0,0,0,0,4,3,Subject said that at first; he conflated Melissa's emotions with his emotions; but when the survey asked questions about each of them separately; he thought about them separately.,0,0,1
470,2,2,Sophie,sympathetic,curious,bummed,The author put a lot of time into planning the bachelorette party for her best friend and was not able to go because of others failing her. I feel bad that she did everything in her power to plan the event and make it work; but she couldn't control other people's stupid decisions. I hope that she remains optimistic and sees the positives in the situation; but I have a good feeling she is missing those and focusing on the negatives. I also am concerned for the grudges she is holding against the people who wronged her. Though she is justified; I hope she will find peace with the situation and get excited for the wedding and realize that her best friend chose her as the Maid of Honor.,0,,2,3,5,3,4,4,2,3,4,1,3,2,3,2,4,4,3,4,1,4,1,5,anger,fustration,driven,"The author felt the need to go into detail explaining the situation to justify that it was her ""friend's"" wrong doings and not hers. She made it known she did everything in the ability to make it work but people keep failing her. She also specified that she is still holding a grudge and even writing about it is angering her even more. It obviously eats up a lot of her emotional energy since it is what she decided to write about. ",1,5,2,5,2,5,5,5,2,2,1,4,5,1,5,4,5,4,1,3,5,1,1,4,3,5,1,3,4,2,2,4,5,1,5,2,5,1,5,1,2,5,5,4,2,3,3,3,5,4,2,3,4,2,4,3,4,4,5,4,4,5,4,2,2,4,2,3,3,2,20,6,23,1,0,0,0,1,0,0,0,0,3,4,,0,0,0
524,2,2,Xinhao,angry,regretful,,I feel like; even though it was not directly my fault that I could not go; I am still somewhat to blame because it was my decision to put my faith in my friend who's car broke down.,0,,1,3,2,5,3,1,4,5,1,4,1,1,4,1,4,4,4,4,4,4,5,3,angry,regretful,mistrusting ,She is angry that she could not go and feels let down by her friend who's car broke down.,1,4,1,5,4,1,4,5,1,4,1,1,4,1,5,4,4,5,4,4,5,1,3,5,2,3,3,4,5,1,1,3,5,2,5,2,2,2,5,1,1,5,5,4,2,4,4,2,3,4,3,3,4,3,5,2,2,5,4,5,4,5,1,5,3,4,4,2,4,2,21,5,23,0,0,0,0,1,0,0,0,0,7,8,The participant was talkative and it was hard for him to calm down. He suspected that all the questions were lined up pretty well with the letter and thought that maybe the letter was not written by another participant. ,0,1,0
1443,3,1,Sophie,sympathetic,,,I feel bad about Melissa's situation she told me about in the letter.,0,,1,1,1,1,2,2,1,1,4,1,1,1,2,1,1,1,1,3,1,1,1,4,sad,angry,frustruated,,1,2,2,4,3,1,2,5,1,1,1,1,1,1,4,4,5,5,2,5,4,1,2,4,2,4,1,2,3,2,2,3,5,4,4,3,3,3,3,3,3,3,3,4,3,4,2,4,3,4,3,3,3,2,3,3,3,2,3,3,3,3,3,2,2,2,2,2,3,3,17,6,23,1,0,1,0,0,0,0,0,0,2,3,,0,0,0
1425,3,1,Sophie,Sadness,Envy,,Its sad that Melissa wasn't able to make it to New York and she encountered nothing but problems along the way. ,0,,1,1,4,2,3,3,2,2,2,1,1,1,2,1,2,1,2,4,1,1,1,4,Sadness,Upset,,She tried to go on a road trip to New York but was held back from her destination because of car problems. She was going to go to a bachelorette party. ,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,3,1,1,4,2,3,2,3,2,2,2,1,4,2,3,4,3,3,3,2,2,1,5,5,3,3,3,2,5,4,2,4,4,2,4,1,4,3,4,4,4,3,4,5,1,3,4,2,3,2,20,4,23,0,0,0,0,1,0,0,0,0,4,4,,0,0,0
414,1,2,Sophie,Sympathetic,Pityu,,It is a pity that the writer anticipated attending her best friend's bachelorette party in New York City; something they had hoped to do together for a long time; just to have her plans get screwed by a lazy jerk. I feel sympathetic regarding her loss of once-a-lifetime opportunity because of a liar.,0,,3,1,3,1,2,2,2,2,2,1,2,1,1,3,2,1,1,1,1,1,1,2,Angry,Disappointed,Down,She clearly stated that she was still fuming as she wrote the letter.,1,2,1,4,2,1,3,4,1,1,1,1,2,1,4,2,4,4,3,1,3,1,3,5,2,2,1,3,5,1,1,4,5,2,5,1,3,2,5,1,1,5,2,2,2,3,2,2,3,2,3,4,3,3,3,4,2,2,2,3,2,2,5,2,3,3,2,2,3,2,22,3,26,0,0,1,0,0,0,0,0,0,7,7,The subject seemed like he was in a bit of a rush.  He remembered how I asked him to read the letter and said he tried to remain objective by not paying as much attention to or spending as much time on the parts of the letter that concerned Melissa's emotions.,0,0,1
269,3,1,Blake,Sad,Sympathetic,Understanding,The letter writer was not able to attend her friends bachelorette party because of car troubles; and she was very disappointed about it.,0,,1,1,1,2,3,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,4,Upset,Sad,Disappointed,,1,3,1,3,2,1,1,3,1,1,1,1,1,1,3,1,3,4,1,1,4,1,1,1,4,3,1,2,2,3,3,1,4,2,2,4,3,2,1,4,4,2,3,3,2,4,4,5,4,4,2,2,4,2,3,2,4,4,2,4,3,4,3,3,2,2,2,4,2,3,18,3,27,0,0,0,0,1,0,0,0,0,3,8,,0,0,0
422,1,1,Sophie,Bored,Slightly saddened,Frustrated for the previous participant,The letter's pretty negative. Not very interesting though.,0,,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,Frustration,Anguish,Guilt,The letter's pretty negative. Still not very interesting though.,1,4,2,2,3,3,1,3,1,1,1,1,3,1,4,3,5,5,1,2,3,1,1,1,5,1,1,1,1,5,5,1,4,2,1,3,1,4,3,3,2,1,2,4,2,1,5,1,4,2,3,3,5,2,3,2,3,5,3,4,3,3,4,5,3,2,3,2,4,2,20,4,30,0,1,0,0,0,0,0,0,0,7,7,When asked if he thought there was more to the study than met the eye; he said that he thought the letter hadn't been written by a previous participant because some of the questions in the survey wouldn't have made sense unless we had known what he would be reding.,0,0,1
426,1,2,Sophie,some upset,not interesting,sorry about that,what a pity about she missed the best friend's bachelovette,0,,1,2,3,2,5,1,3,1,3,1,3,1,2,1,3,3,1,4,4,2,1,5,upset,angry,,,1,3,4,5,2,1,4,4,3,4,1,1,3,2,5,4,1,5,2,4,5,2,3,3,2,3,4,4,4,1,1,2,3,1,2,2,4,3,3,1,1,3,4,3,2,2,5,4,4,4,2,1,4,5,4,2,3,2,4,4,4,3,2,5,2,4,4,2,5,5,20,5,35,1,0,1,0,0,0,0,0,0,1,1,Participant spoke very little English; didn't understand when I asked her what she thought the purpose of the study was.,1,0,0
425,1,1,Sophie,sorry,upset,,,0,,1,3,1,1,4,1,1,2,1,1,1,1,4,1,2,2,2,3,2,1,1,4,upset,sad,frustrated,,4,4,3,1,1,3,1,4,3,1,3,1,4,1,3,3,4,4,4,2,4,4,4,4,5,5,2,3,3,2,5,1,4,2,1,4,4,2,2,4,4,1,1,3,2,1,4,1,5,1,1,4,3,3,5,4,1,2,3,3,2,3,2,2,5,4,1,1,4,1,19,5,36,0,0,1,0,0,0,0,0,0,1,1,English was not the subject's first language; he had a hard time reading the letter and filling out the survey.,1,0,0
431,2,2,Sophie,consternation,irritation,curiosity,overly empathic i suppose,0,,1,2,1,2,3,3,3,2,3,1,1,1,1,1,2,2,2,2,1,1,1,3,anger,frustration,remorse,,1,2,1,4,1,1,3,4,1,1,1,1,1,1,3,1,4,3,2,2,4,1,2,5,1,3,1,3,5,1,1,4,4,1,5,2,2,1,5,1,1,5,5,5,2,1,5,1,5,2,1,1,4,2,4,1,2,3,4,5,3,5,1,3,1,4,4,2,5,2,17,7,44,0,0,0,0,1,0,0,0,0,8,7,,0,0,0
408,2,1,Sophie,anxious,frustration,disappointment,The story I read had more drama and disappointment than mine but both provoked anticipation. We were both in a tentative situation and since my emotions are still raw I move between my powerlessness and that of the writer; able to reflect on both situations.,0,,3,4,3,3,4,4,3,4,3,2,4,2,4,3,3,3,4,4,4,4,4,4,sad,angry,powerless,She trusted the driver and yet was betrayed,4,5,4,5,5,4,5,5,3,5,3,2,5,2,5,5,5,5,3,2,4,1,2,4,3,4,1,3,3,3,3,1,5,3,4,3,4,4,4,3,3,1,4,5,1,1,5,2,5,3,1,1,5,5,5,3,3,4,4,5,3,4,1,3,1,5,4,1,4,3,18,5,54,1,0,0,0,0,0,0,1,0,7,8,Subject remembered correctly the way I asked her to read the letter and said she did it well.  She said that the pages with multiple questions were confusing because when she scrolled down; she couldn't see the scale.,0,0,0
413,1,1,Sophie,tired,happy,eager,Tired because I've been working hard. Happy that I don't have the problems young people do. Eager to get back home to work.,0,,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,2,3,1,1,2,2,Frustration,Anger,Sadness,The writer was frustrated; angry and sad about her ability to be present at her friend's bachlorette party in NYC.,2,2,1,5,3,1,2,2,3,4,1,1,4,1,5,2,5,5,4,2,5,1,1,2,4,2,1,3,3,2,2,1,5,2,3,3,2,1,2,2,2,1,5,4,3,2,3,2,5,5,2,2,2,3,4,2,5,2,4,3,4,4,3,2,4,4,4,2,4,1,21,6,58,1,0,0,0,1,0,0,0,0,7,2,Subject said she had a hard time staying objective.  She tried to reread the letter over to distance herself; but was unable to do so.  ,0,0,0
449,1,2,Sophie,disappointment for the writer,empathic,curious,I can relate to the story - looking forward to an experience that means a lot; depending on someone else to assist with making the plans happening; and then being let down because someone I trusted didn't keep their end of the deal.  I'm also wondering if Melissa is still friends with the person who let her down.,0,,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,4,disappointment,anger,sorrow,She missed an opportunity to be at her best friends's bachelorette party; thought she had a reliable friend and plan for transportation to NYC but then was let down and felt betrayed by someone who promised to have their car checked out and failed to do so. She blamed her friend with the bum car; but it seems that she had an inkling this might not work and she was probably angry at herself just a bit.,1,1,3,4,2,1,2,4,1,1,1,1,2,1,4,2,4,2,2,1,2,1,2,4,1,3,1,3,3,3,1,1,4,2,4,1,2,2,4,1,1,4,2,5,1,1,3,4,4,2,2,3,5,3,5,1,2,4,5,4,5,3,2,3,1,4,4,2,3,2,20,5,64,1,0,0,0,0,1,1,0,0,2,3,Conditions were marked as objective and sad; but were really objective and ANGRY.,0,0,0
108,2,2,tia,Sorry for her,Angry,Upset ,I felt sorry for Melissa because she missed her bestfriends bachelorette party. I was angry because the guy that offered to take them lied about get his car fixed and the car ended up breaking down.  ,0,,1,3,1,4,4,4,2,4,1,1,1,1,1,1,1,1,4,4,1,1,1,4,Upset ,Betrayed,Sad ,Upset and Sad because she missed her best friends bachelorette party and betrayed because that guy lied to her about get his car fixed and ready to go on the trip.  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,,0,0,0
467,1,2,Sophie,sympathetic,empathetic,objective,Given the situation she was in; I feel badly for the girl considering that she missed her best friend of 10 years bachelorette party--that really sucks. For some reason though; despite my ability to usually get sucked into emotional readings/movies/television shows; my emotions for her situation weren't that strong. I think it may have to do with the way she wrote the letter. For some reason; despite the anger she claimed to have; it didn't seem that heated to me.,0,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,anger,sad,frustrated,She seemed to be incredibly upset (who wouldn't be?!) about missing her friend's bachelorette party. Especially since she had taken all necessary precautions to try to make it there; yet it was all this other guy's fault simply because he lied. Although it was out of her control; she was obviously still very upset that she missed it and I believe an underlying sadness that she missed a major moment in her best friends life.,1,2,1,5,2,1,3,5,1,1,1,1,1,1,4,1,5,4,1,2,4,1,2,4,3,5,1,2,5,1,1,2,5,1,5,1,3,3,5,1,1,4,5,5,1,1,4,2,4,2,1,1,5,1,5,1,3,NA,5,5,5,NA,2,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,Subject took too long and was unable to complete the survey,0,0,0
